Observation GUID	Påträffad	Taxon ID	Vetenskapligt namn	Svenskt namn	Taxonkategori	Organismgrupp	Rödlistekategori	Observationens skyddsklass	Startdatum	Slutdatum	Starttid	Sluttid	WGS84 decimal (lat)	WGS84 decimal (lon)	SWEREF99TM X (öst)	SWEREF99TM Y (nord)	Geodetiskt datum	Koordinatnoggrannhet (m)	Lokal	Församling	Kommun	Län	Landskap	Observatör	Antal individer	Organismkvantitet	Organismkvantitetsenhet	Stadium/ålder	Kön	Aktivitet (Artportalen)	Verifieringsstatus	Osäker artbestämning	Aldrig funnen	Ej återfunnen	Projekt1 Namn	Dataset namn	Diffuserad	Skyddad
urn:lsid:artportalen.se:sighting:79128681	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-07-28	2019-07-28			59.55566	18.17257	679281	6606208	EPSG:4326	100	Skesta hage, Upl	Vada	Vallentuna	Stockholm	Uppland	Göran Frisk				imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79100986	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-07-26	2019-07-26	09:00	12:30	57.96542	13.55424	414464	6425775	EPSG:4326	1000	Blomsholm, Vg	Kölaby	Ulricehamn	Västra Götaland	Västergötland	Matti Dahlbom	20	20		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79112551	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-07-27	2019-07-27	10:45	11:00	59.19354	18.05397	674433	6565597	EPSG:4326	25	Dansbanevägen 7, Vidja, Srm	Huddinge	Huddinge	Stockholm	Södermanland	Lennart Didrik	1	1				födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:77917682	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-05-21	2019-05-21	09:12	10:03	60.28533	16.90797	605495	6684715	EPSG:4326	250	Storön, Gysinge, Gstr	Hedesunda	Gävle	Gävleborg	Gästrikland	Sören R. Johansson	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:77919346	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-05-21	2019-05-21			63.82725	20.21773	756568	7088259	EPSG:4326	300	Lundåkern,Umeå, Vb	Umeå stad	Umeå	Västerbotten	Västerbotten	Ralf Norberg	1	1				friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:77949458	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-05-22	2019-05-22			59.2769	16.54514	588053	6571906	EPSG:4326	100	Skallbergsgården, Srm	Ärla	Eskilstuna	Södermanland	Södermanland	Anna Struwe	1	1				friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78092895	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-05-29	2019-05-29	11:00	11:30	59.7427	17.09099	617522	6624609	EPSG:4326	287	Vånsjöåsens NR, Upl	Torstuna	Enköping	Uppsala	Uppland	Göran Frisk							Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:81863777	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-06-20	2019-06-20			60.85789	15.08072	504385	6746962	EPSG:4326	1000	Tina, Rättvik, Dlr	Rättvik	Rättvik	Dalarna	Dalarna	Klara Helander, Anders Helander				imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:83971840	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-06-05	2019-06-05			59.63134	18.24333	682866	6614823	EPSG:4326	52	Hackstalund 9 tomtmark, Upl	Kårsta	Vallentuna	Stockholm	Uppland	Michael Löfroth	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:84058071	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-05-28	2019-08-24			57.11795	12.30561	336864	6333738	EPSG:4326	242	27. Nedregården 3, Hl	Träslöv	Varberg	Halland	Halland	Jonas Örnborg	2	2					Ovaliderad	False	False	False	Tätortsnära ängsmiljöer Varberg	Artportalen	False	False
urn:lsid:artportalen.se:sighting:81916118	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-06-23	2019-06-23			60.85789	15.08072	504385	6746962	EPSG:4326	1000	Tina, Rättvik, Dlr	Rättvik	Rättvik	Dalarna	Dalarna	Klara Helander, Anders Helander				imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:81918009	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-07-29	2019-07-29			59.66415	17.6555	649590	6617002	EPSG:4326	1000	Hagbyholm, Upl	Haga	Sigtuna	Stockholm	Uppland	Klara Helander, Anders Helander				imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79315942	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-07-21	2019-07-21			68.49008	18.73705	652837	7602144	EPSG:4326	200	Borrasacokka 1, T lm	Jukkasjärvi	Kiruna	Norrbotten	Torne lappmark	Leif Björk, Sven Birkedal	1	1	ex.	imago/adult		friflygande	Ovaliderad	False	False	False	Biogeografisk uppföljning av fjärilar	Artportalen	False	False
urn:lsid:artportalen.se:sighting:79312297	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-06-28	2019-07-23			58.1964	14.9116	494804	6450579	EPSG:4326	50	Sandkulla Björneberg inäga, Ög	Rinna	Boxholm	Östergötland	Östergötland	Niklas Johansson							Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78853898	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-07-10	2019-07-10			62.47658	17.30498	618820	6929393	EPSG:4326	10	Skyttberg, Märlo, Timrå, Mpd	Timrå	Timrå	Västernorrland	Medelpad	Lars Olausson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79087715	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-07-24	2019-07-24			57.0483	15.02754	501671	6322763	EPSG:4326	100	Gullhögarna, Braås, Sm	Dädesjö	Växjö	Kronoberg	Småland	Rolf Lilja	3	3		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79089165	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-07-24	2019-07-24	11:00	12:15	55.92523	13.27362	392128	6199104	EPSG:4326	500	Hägerbacken, Trolleholm, Sk	Torrlösa	Svalöv	Skåne	Skåne	Karl-Erik Karlsson	12	12		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79071240	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-07-16	2019-07-16			60.37655	17.05331	613213	6695112	EPSG:4326	993	Gamla Östvedavägen, Gstr	Hedesunda	Gävle	Gävleborg	Gästrikland	Hanne Sundin	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79085846	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-07-25	2019-07-25	11:56	11:56	59.41473	13.60676	420924	6587061	EPSG:4326	100	Gunnerud privat, Alsterälvsområdet, Vrm	Alster	Karlstad	Värmland	Värmland	Daniel Hedenbo							Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79024076	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-07-21	2019-07-21			59.52043	17.77788	657151	6601289	EPSG:4326	150	Granhammar A, Svea Livgarde, Upl	Västra Ryd	Upplands-Bro	Stockholm	Uppland	Ann-Cathrine Karlsson						friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:80044453	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-09-22	2019-09-22	14:30	16:30	56.08359	12.69762	356730	6217772	EPSG:4326	25	Mariastaden (Maria by) Helsingborg, Sk	Helsingborg	Helsingborg	Skåne	Skåne	Christer Strid	1	1				friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79551296	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-08-20	2019-08-20			59.1615	17.94505	668372	6561752	EPSG:4326	1000	Sörmlandsleden N om Kvarnsjön, Srm	Botkyrka	Botkyrka	Stockholm	Södermanland	Bo Ljungberg	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:77244769	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-04-23	2019-04-23			59.27846	15.04563	502600	6571060	EPSG:4326	200	Södra Tysslingen, Nrk	Tysslinge	Örebro	Örebro	Närke	Joakim Johansson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79222893	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-08-03	2019-08-03	14:02	14:02	56.26809	16.39477	586382	6236792	EPSG:4326	25	Västra dammen, Grönhögen, Öl	Ventlinge	Mörbylånga	Kalmar	Öland	Frida Nettelbladt, Christopher Gullander				imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79220485	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-08-03	2019-08-03	12:39	12:39	56.65475	16.50497	592265	6279967	EPSG:4326	75	Portskjulet, Öl	Torslunda	Mörbylånga	Kalmar	Öland	Frida Nettelbladt, Christopher Gullander				imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79241347	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-08-04	2019-08-04			56.85161	13.94967	435942	6301359	EPSG:4326	50	Gamla soptippen väster om Ljungsjön, Sm	Ljungby	Ljungby	Kronoberg	Småland	Roger Karlsson, Kerstin Karlsson	3	3		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78963938	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-07-17	2019-07-17			59.55526	17.70604	652930	6604998	EPSG:4326	150	Stentorp, Lövsta, Upl	Håbo-Tibble	Upplands-Bro	Stockholm	Uppland	Ann-Cathrine Karlsson	2	2				friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78845515	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-07-10	2019-07-10			55.70633	13.48308	404681	6174439	EPSG:4326	100	NV Krankesjön slinginventering ben 2, Sk	Revinge	Lund	Skåne	Skåne	Magnus Persson	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78814383	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-07-08	2019-07-08	10:00	10:00	59.35909	15.36699	520865	6580096	EPSG:4326	100	Balsna, Glanshammar, Nrk	Glanshammar	Örebro	Örebro	Närke	Jan-Olov Ragnarsson	500	500					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78829045	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-07-09	2019-07-09	12:35	14:25	57.62522	11.98539	319986	6390987	EPSG:4326	200	Balltorps våtmark, Mölndal, Vg	Mölndal	Mölndal	Västra Götaland	Västergötland	Magnus Rahm	1	1	ex.	imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79151566	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-07-18	2019-07-18	13:50	14:00	55.6888	13.22885	388658	6172866	EPSG:4326	250	Råbysjön, Sk	Stora Råby	Lund	Skåne	Skåne	Sigvard Svensson	3	3		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79190930	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-07-29	2019-07-29	10:00	10:15	59.9156	17.34853	631311	6644341	EPSG:4326	75	Himrarna, Upl	Jumkil	Uppsala	Uppsala	Uppland	Åke Berg	1	1					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79174500	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2018-07-04	2018-07-04			59.27014	18.14692	679337	6574367	EPSG:4326	92	Nackareservatet, Brotorp, Srm	Stockholm	Stockholm	Stockholm	Södermanland	Rikard Anderberg	1	1	ex.	imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79259663	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-07-29	2019-07-29			59.13271	15.8118	546459	6555112	EPSG:4326	100	Hjälmargården, Läppe, Srm	Västra Vingåker	Vingåker	Södermanland	Södermanland	Daniel Hedenbo						födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79328688	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-08-02	2019-08-02			58.37148	12.4215	349191	6472960	EPSG:4326	1000	Uggledalsvägen, Vg	Västra Tunhem	Vänersborg	Västra Götaland	Västergötland	Sven-Åke Kraft	1	1	ex.	imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79299273	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-08-07	2019-08-07	11:40	12:25	56.25416	12.53514	347300	6237099	EPSG:4326	200	Bräcke mölla, Nyhamnsläge, Sk	Brunnby	Höganäs	Skåne	Skåne	Stefan Cherrug	20	20		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78995318	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-07-19	2019-07-19			59.62535	17.75126	655161	6612904	EPSG:4326	200	Björkbacka, Til, Upl	Sankt Olof	Sigtuna	Stockholm	Uppland	Per Toräng							Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79174737	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-07-19	2019-07-19			59.80579	17.65926	649169	6632775	EPSG:4326	25	Sunnerstavägen, Sunnersta, Upl	Uppsala	Uppsala	Uppsala	Uppland	Owe Rosengren	3	3		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79150064	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-07-29	2019-07-29			56.54463	16.62129	599684	6267874	EPSG:4326	50	Frösslunda sjömarks reservat, Öl	Stenåsa	Mörbylånga	Kalmar	Öland	Roger Karlsson, Kerstin Karlsson, Stig Svensson	2	2		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79179824	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-07-31	2019-07-31			56.80658	13.91333	433647	6296382	EPSG:4326	50	Kånna högar, Sm	Kånna	Ljungby	Kronoberg	Småland	Roger Karlsson, Kerstin Karlsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79182119	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-07-31	2019-07-31			57.78102	16.2691	575470	6405038	EPSG:4326	100	Hummelstad Brotorp, Sm	Hallingeberg	Västervik	Kalmar	Småland	Magnus Kasselstrand				imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79169732	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-07-30	2019-07-30	10:30	10:30	55.60922	14.20328	449811	6162876	EPSG:4326	200	Grönhem, Sk	Östra Vemmerlöv	Simrishamn	Skåne	Skåne	John Kvarnbäck	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78668494	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-06-29	2019-06-29			58.95203	17.80239	661198	6538088	EPSG:4326	50	Innersta dammen, Stora Vika, Srm	Sorunda	Nynäshamn	Stockholm	Södermanland	Jonas Myrenås, Bianca Billing							Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78655700	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-06-29	2019-06-29			59.55526	17.70604	652930	6604998	EPSG:4326	150	Stentorp, Lövsta, Upl	Håbo-Tibble	Upplands-Bro	Stockholm	Uppland	Ann-Cathrine Karlsson	1	1				födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79316557	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-08-04	2019-08-04			58.96861	16.20384	569224	6537180	EPSG:4326	300	Ringvägen, Duveholms herrgård, Srm	Stora Malm	Katrineholm	Södermanland	Södermanland	Bosse Sjögrund	1	1				friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79399607	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-08-12	2019-08-12			56.99349	14.67596	480312	6316708	EPSG:4326	150	Ör, Ör, Sm	Ör	Växjö	Kronoberg	Småland	Anette Johansson	4	4		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78292049	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-06-07	2019-06-07			58.47824	12.40497	348684	6484877	EPSG:4326	10	Djupedal, 240 m SSV, Dls	Gestad	Vänersborg	Västra Götaland	Dalsland	Kjell Eriksson, Ulla Eriksson	1	1	ex.	imago/adult		vilande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78347530	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-06-10	2019-06-10			60.81029	13.86163	438066	6742194	EPSG:4326	1500	Öje, Dlr	Malung	Malung-Sälen	Dalarna	Dalarna	Linnea Helmersson, Bertil Helmersson	3	3				friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78892500	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-07-07	2019-07-07			58.95512	16.30128	574856	6535782	EPSG:4326	157	Forssjö öster om vattenverket, Srm	Stora Malm	Katrineholm	Södermanland	Södermanland	Bo Karlsson	1	1	ex.	imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79073327	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-07-24	2019-07-24			56.60623	14.17047	449078	6273863	EPSG:4326	100	Stockanäs Mellangård, Sm	Stenbrohult	Älmhult	Kronoberg	Småland	Sven G Nilsson	3	3				friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79083050	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-07-01	2019-07-01			64.02916	19.85847	737215	7109313	EPSG:4326	10	Dansarhällan, Vb	Vännäs	Vännäs	Västerbotten	Västerbotten	Ulrika Belsing	1	1					Ovaliderad	False	False	False	Trafikverkets inventeringar av arter i statliga vägmiljöer	Artportalen	False	False
urn:lsid:artportalen.se:sighting:79732637	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2019-09-03	2019-09-03			62.92545	17.79651	641978	6980369	EPSG:4326	100	Skarpåkersvägen 32  Kramfors, Ång	Kramfors	Kramfors	Västernorrland	Ångermanland	Kurt Holmqvist	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:68171151	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-07-31	2017-07-31	13:00	14:45	56.61171	14.19376	450514	6274455	EPSG:4326	250	Djäknabygd Dagfjärilar, Sm	Stenbrohult	Älmhult	Kronoberg	Småland	Sven G Nilsson	7	7	ex.	imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:71337582	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2018-05-15	2018-05-15			57.78102	16.2691	575470	6405038	EPSG:4326	100	Hummelstad Brotorp, Sm	Hallingeberg	Västervik	Kalmar	Småland	Magnus Kasselstrand, Göran Larsson, Jan Olsson				imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:71333496	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2018-05-14	2018-05-14			58.67839	16.96531	613953	6505912	EPSG:4326	25	Marsängs gräs-yter, Marsäng, Srm	Bergshammar	Nyköping	Södermanland	Södermanland	Jan Karlsson	2	2				friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:69783215	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-07-09	2017-07-09			58.1779	12.25287	338453	6451808	EPSG:4326	100	Lillån slinga, Vg	Rommele	Trollhättan	Västra Götaland	Västergötland	Magnus Stenmark	2	2					Ovaliderad	False	False	False	Inventering av vildbin i Västra Götalands län	Artportalen	False	False
urn:lsid:artportalen.se:sighting:69783126	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-07-09	2017-07-09			58.26157	12.22989	337485	6461175	EPSG:4326	100	Åkerström slinga, Vg	Trollhättan	Trollhättan	Västra Götaland	Västergötland	Magnus Stenmark	1	1					Ovaliderad	False	False	False	Inventering av vildbin i Västra Götalands län	Artportalen	False	False
urn:lsid:artportalen.se:sighting:68593902	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-06-28	2017-06-28			60.2688	16.91076	605702	6682878	EPSG:4326	500	Sevedskvarn, Färnebofjärdens Nationalpark, Upl	Nora	Heby	Uppsala	Uppland	Klara Helander				imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:72826826	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2018-08-23	2018-08-23	07:00	11:00	57.49514	12.1489	329138	6376091	EPSG:4326	611	Hjälms våtmark, Hl	Fjärås	Kungsbacka	Halland	Halland	Uno Unger	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
